"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"jaw","Linear",0.000635089936909523,0.0083450517092525,0.939271086455242,6.96398880300981e-05
"nasal","Linear",-0.00621994372727232,0.00779894796209434,0.42490553299668,6.08235893154555e-05
"jaw²","Quadratic",-0.032364581558638,0.0140040505093654,0.0199903414229423,0.000196113430668857
"nasal²","Quadratic",-0.0078856066528091,0.0112786788141112,0.439363877383669,0.000127208595791882
"jaw × nasal","Correlational",-0.00786122532621474,0.00838277716200442,0.305017495543447,7.02709529478229e-05
