"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance","Group"
"jaw","Linear",-0.0025678720252508,0.0140182016925561,0.863786197718592,0.000196509978693184,"Crescent Pond"
"jaw²","Quadratic",-0.0349098136777681,0.0210277110534198,0.0871421712223937,0.000442164632146115,"Crescent Pond"
"jaw","Linear",-0.0164586579752168,0.0130324015218472,0.195842652158758,0.000169843489426645,"Little Lake"
"jaw²","Quadratic",-0.0279999573354376,0.0185295903041603,0.130636464507907,0.000343345716840033,"Little Lake"
