"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"pmx","Linear",0.0154333993403961,0.0686871119036265,0.822467380020713,0.0047179193416613
"eye","Linear",-0.155034925184878,0.061153220897274,0.0120666443495274,0.00373971642611079
"pmx²","Quadratic",0.0341898739471123,0.151592249661355,0.821813511130934,0.0229802101573906
"eye²","Quadratic",0.0581791171603048,0.0991872979534747,0.55822731499311,0.00983812007531137
"pmx × eye","Correlational",0.0241899542593746,0.0979511432294199,0.805218002899429,0.00959442645995033
