"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"pmx","Linear",-0.00391279339627035,0.00942426343824964,0.677002945685919,8.88167413535289e-05
"eye","Linear",-0.00470260015251459,0.00908515262302193,0.604249610288502,8.25399981836023e-05
"pmx²","Quadratic",-0.0296257163117665,0.0163141623167351,0.0715033720303288,0.00026615189209678
"eye²","Quadratic",0.00263260245783927,0.0120159477165917,0.892273433325476,0.000144382999527865
"pmx × eye","Correlational",-0.00075827807690288,0.00950370978090392,0.87054415877848,9.03204995996488e-05
