"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance","Group"
"nasal","Linear",0.0498881486415283,0.0800678244571415,0.534847629385679,0.00641085651329962,"Crescent Pond"
"nasal²","Quadratic",0.042917645481251,0.114774331053772,0.709355303479862,0.0131731470688409,"Crescent Pond"
"nasal","Linear",0.159256065870433,0.116949437049019,0.176531130422431,0.0136771708260825,"Little Lake"
"nasal²","Quadratic",-0.122290961690624,0.205187798981703,0.552610817609003,0.042102032850956,"Little Lake"
