"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"eye","Linear",0.208353643576693,0.070072875390597,0.00333763815892503,0.00491020786550613
"eye²","Quadratic",-0.0554324456028405,0.100179509710756,0.580704735496234,0.0100359341658875
